message_id,message_text,sender_id,recipient_id,is_phishing,reasons
76,0747878264 Jina litakuja SALOME KALUNGA Nitumie kwenye hiyo,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
77,Utanitumia kwenye ii   jina  namba yangu inadeni usiitumie,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
78,No need to go out work just at home to earn 170000TZS a day please contact us: https://wa.me/2550788542784,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
79,FRIIMASON TIMIZA NDOTO KUMILIKI PESA MAJUMBA NA MAGARI YA KIFAHARI PIA KUZA BIASHARA VIPAJI NYOTA NA PETE. TUPIGIE SIMU  UKIWA TAYARI KUJIUNGA,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
80,FRIIMASON TIMIZA NDOTO KUMILIKI PESA MAJUMBA NA MAGARI YA KIFAHARI PIA KUZA BIASHARA VIPAJI NYOTA NA PETE. TUPIGIE SIMU 0716484506 UKIWA TAYARI KUJIUNGA,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
81,KARIBU UJIUNGE NA CHAMA CHA (666)FREE'MASON UBADILISHE MAISHA YAKO.MILIKI MALIPESA(UTAJIRI) MAJUMBA NA MAGARI BILA KAFALA PIGA 0615810764 au 0615810764,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
82,No need to go out work just at home to earn 2000000TZS a day please contact us: https://wa.me/2550615810764,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
83,FRIIMASON TIMIZA NDOTO KUMILIKI PESA MAJUMBA NA MAGARI YA KIFAHARI PIA KUZA BIASHARA VIPAJI NYOTA NA PETE. TUPIGIE SIMU 0676584303 UKIWA TAYARI KUJIUNGA,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
84,Congratulations! Your CV has passed. You can get 6000000TZS in a day. for details: wa.me/2550788542784,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
85,Ndugu naomba unitafutie kijana awetandiboi wangu kwenye lori kulekea mikoani   akipatikana nijulishe  analipwa na ofisi zetu kampuni azam awe muaminifu,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
86,Utanitumia kwa hîi halotel 0716484506 j'ina ni PEREGIA FILIPO.,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
87,KARIBU UJIUNGE NA CHAMA CHA (666)FREE'MASON UBADILISHE MAISHA YAKO.MILIKI MALIPESA(UTAJIRI) MAJUMBA NA MAGARI BILA KAFALA PIGA 0755896103 au 0755896103,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
88,Imethibitishwa namba yako ya 0655251448 imejishindia TSH 5000000 kutoka VODA OFA. Piga 0655251448 ili kupokea hela yako.,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
89,Au nitumie kwenye HaloPesa Namba.0689592818 jina litakuja ,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
90,send money in this number,f020ce62-e2b3-4603-9818-876ff8231036,53,0,
91,nitumie kwa namba hii,f020ce62-e2b3-4603-9818-876ff8231036,53,0,
92,nitumie kwa namba hii,f020ce62-e2b3-4603-9818-876ff8231036,53,0,
93,kaka,6876df27-952e-4a49-8b9e-480cc8cfcb50,54,0,
94,nitumie kwa number hii 0777100000,6876df27-952e-4a49-8b9e-480cc8cfcb50,54,0,
95,hey,a9d9aaef-888c-432c-a0d6-c509eef79892,55,0,
96,We need urgently Need Staff salary 2000000TZS. Reach HR team at: wa.me/2550657666983.,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
97,Hello there,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,0,
98,"immediate action required"", ""act now"", ""response needed"", ""attention required",3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
99,"CQGZ Imethibitishwa namba yako ya 078 ... imeshinda Tsh10,000,000.00/=million kutoka TUZO  POINTI ilikupokea Hela yako piga 0787-406-889 Asante",3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
100,"two-factor authentication required"", ""bank notice"", ""transaction failed",3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
101,Iyo ela tuma humu kwenye  0786543210 Jina lije RAMATUNGU,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
102,666KARIBU FREEMASON UTIMIZE NDOTO KATIKA BIASHARA KILIMOUFUGAJIMACHI MBOMICHEZO N.K KWAMHITAJI KUJIUNGA PG:  AU,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
103,IYO PESA ITUME KWENYE NAMBA HII 0773409724 JINA ITALETA  NIMEAZIMA SIMU KWA WAKALA HAPA LAINI YANGU NATATIZO UPANDE WA KUPOKEA PESA ASANTE,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
104,oya,a9d9aaef-888c-432c-a0d6-c509eef79892,25,0,
105,hi,fba6940e-4bab-4e80-a3c2-8e72c3a0b2a5,56,0,
106,"IYO PESA ITUME KWENYE NAMBA HII 0755896103 JINA ITALETA Magomba Maila NIMEAZIMA SIMU KWA WAKALA HAPA LAINI YANGU NATATIZO UPANDE WA KUPOKEA PESA ASANTE
",fba6940e-4bab-4e80-a3c2-8e72c3a0b2a5,56,1,Text-based phishing (model)
107,"hiiiiiiiiiiiiiiiiiii Au nitumie kwenye m-pesa Namba. jina litakuja ABDALLAH MWANAKU
",fba6940e-4bab-4e80-a3c2-8e72c3a0b2a5,56,1,Text-based phishing (model)
108,oooooooooooooooo Credit card declined,fba6940e-4bab-4e80-a3c2-8e72c3a0b2a5,56,1,Text-based phishing (model)
109,****** No need to go out work just at home to earn 2000000TZS a day please contact us: https://wa.me/2550615810764,fba6940e-4bab-4e80-a3c2-8e72c3a0b2a5,56,1,Text-based phishing (model)
11,oya,ca9f0f04-38ae-4366-948f-d1257e9492e4,22,0,
12,oya unazingua,1cd3b85e-b859-4953-a517-0c109ec0af01,23,0,
13,wapi hyo??,ca9f0f04-38ae-4366-948f-d1257e9492e4,23,0,
14,Kimya sana wazee,ca9f0f04-38ae-4366-948f-d1257e9492e4,21,0,
15,hellow,a9d9aaef-888c-432c-a0d6-c509eef79892,25,0,
16,oya nambie,2d3decd7-bf20-4bf1-af11-427ffaa82788,25,0,
17,"habari za mda
",a9d9aaef-888c-432c-a0d6-c509eef79892,27,0,
18,"Oya wazee, inakuaje??",266cc91c-9160-45e4-85a0-5d8f25069f71,30,0,
19,"safi tu mwenetu 
",a9d9aaef-888c-432c-a0d6-c509eef79892,25,0,
20,😣😣,a9d9aaef-888c-432c-a0d6-c509eef79892,25,1,Text-based phishing (model)
21,oya ushakula,a7fa58ec-9683-4153-a43a-d3dda072b662,32,0,
22,ndio madam,cd5d5db7-a20c-4986-86b3-40e974c282df,32,0,
23,"Oya, inakuaje??",661426c8-9acc-40f3-b555-5adab43caf3e,34,0,
24,oya,e9599929-3ea2-4370-913c-a421245685fc,35,0,
25,oya,e9599929-3ea2-4370-913c-a421245685fc,35,0,
26,inakuajee??,d226eb18-39a3-40e4-8cb8-b5631099c86c,35,0,
27,kama kawa,e9599929-3ea2-4370-913c-a421245685fc,35,0,
28,,d226eb18-39a3-40e4-8cb8-b5631099c86c,35,0,
29,,d226eb18-39a3-40e4-8cb8-b5631099c86c,37,0,
30,oya,d226eb18-39a3-40e4-8cb8-b5631099c86c,37,0,
31,oya humu,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,40,0,
32,,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,40,0,
33,oy,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,40,1,Text-based phishing (model)
34,kama kawa,95513cbd-52e6-470c-8072-451870db4e75,40,0,
35,Mama kwema??,664d443e-c7da-42ff-8267-bed3e2691998,41,0,
36,kwema vpi??,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,0,
37,"hello hujambo
",26129404-3212-468b-b66d-e1a529e70353,42,0,
38,oya,a9d9aaef-888c-432c-a0d6-c509eef79892,43,0,
39,"nambie kaka
",26129404-3212-468b-b66d-e1a529e70353,43,0,
40,"https://app.flutterflow.io/run/Zc6ViKiW20Ch6P4MZHzJ
",26129404-3212-468b-b66d-e1a529e70353,43,1,Text-based phishing (model)
41,fresh,26129404-3212-468b-b66d-e1a529e70353,43,0,
42,fresh,26129404-3212-468b-b66d-e1a529e70353,43,0,
43,"hey

",cecc5dd2-8947-4388-9729-a269d2464e21,44,0,
44,"hey

",cecc5dd2-8947-4388-9729-a269d2464e21,44,0,
45,"hey

",cecc5dd2-8947-4388-9729-a269d2464e21,44,0,
46,"hey

",cecc5dd2-8947-4388-9729-a269d2464e21,44,0,
47,mambo,a9d9aaef-888c-432c-a0d6-c509eef79892,45,0,
48,mnbv,cecc5dd2-8947-4388-9729-a269d2464e21,45,0,
49,"nambie
",a9d9aaef-888c-432c-a0d6-c509eef79892,45,0,
50,mmncvb,cecc5dd2-8947-4388-9729-a269d2464e21,45,1,Text-based phishing (model)
51,baba nitumie elfu 10000,cecc5dd2-8947-4388-9729-a269d2464e21,45,0,
52,baba nitumie elfu 10000,cecc5dd2-8947-4388-9729-a269d2464e21,45,0,
53,kasongo mwanangu sina mia,a9d9aaef-888c-432c-a0d6-c509eef79892,45,0,
54,"hey
",a9d9aaef-888c-432c-a0d6-c509eef79892,44,0,
55,"hujambo
",a9d9aaef-888c-432c-a0d6-c509eef79892,44,0,
56,cjamb,cecc5dd2-8947-4388-9729-a269d2464e21,44,0,
57,cjamb,cecc5dd2-8947-4388-9729-a269d2464e21,44,0,
58,hello  vipi mei mosi,cecc5dd2-8947-4388-9729-a269d2464e21,44,0,
59,"safi tu
",a9d9aaef-888c-432c-a0d6-c509eef79892,44,0,
60,35% imeongezwa,cecc5dd2-8947-4388-9729-a269d2464e21,44,0,
61,vizuri,cecc5dd2-8947-4388-9729-a269d2464e21,44,0,
62,hujambo,6c287906-3cb3-41b8-9b0e-0b1cf2c2a5da,46,0,
63,"hello everyone naombeni kazi ya Mr MASUE

",6c287906-3cb3-41b8-9b0e-0b1cf2c2a5da,47,0,
64,mambo,aa1be153-243f-430f-bffb-4766622ed7ef,48,0,
65,hi,e160ec18-55e6-4540-8608-d0d6374d0d48,50,0,
66,habari yako,ea38a2ac-0ced-4492-97a4-739fb8957efe,50,0,
67,"ppt tyr
",e160ec18-55e6-4540-8608-d0d6374d0d48,50,0,
68,"hi fyp is ready
",f020ce62-e2b3-4603-9818-876ff8231036,52,0,
69,aaaah ok nipo ,56c53e8e-9fb7-4c5d-97a8-a389e233493b,52,1,Text-based phishing (model)
70,Suspicious activity,664d443e-c7da-42ff-8267-bed3e2691998,41,1,Text-based phishing (model)
71,Click here,664d443e-c7da-42ff-8267-bed3e2691998,41,1,Text-based phishing (model)
72,Credit card declined,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
73,Tuma kwenye namba 0761313162 jina litakuja athumani kassim uliza,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
74,0782734560 Jina litakuja Ester kalobelo Nitumie kwenye hiyo ,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
75,Congratulations! Your CV has passed. You can get 2000000TZS in a day. for details: wa.me/2550782734560,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
76,0747878264 Jina litakuja SALOME KALUNGA Nitumie kwenye hiyo,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
77,Utanitumia kwenye ii   jina  namba yangu inadeni usiitumie,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
78,No need to go out work just at home to earn 170000TZS a day please contact us: https://wa.me/2550788542784,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
79,FRIIMASON TIMIZA NDOTO KUMILIKI PESA MAJUMBA NA MAGARI YA KIFAHARI PIA KUZA BIASHARA VIPAJI NYOTA NA PETE. TUPIGIE SIMU  UKIWA TAYARI KUJIUNGA,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
80,FRIIMASON TIMIZA NDOTO KUMILIKI PESA MAJUMBA NA MAGARI YA KIFAHARI PIA KUZA BIASHARA VIPAJI NYOTA NA PETE. TUPIGIE SIMU 0716484506 UKIWA TAYARI KUJIUNGA,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
81,KARIBU UJIUNGE NA CHAMA CHA (666)FREE'MASON UBADILISHE MAISHA YAKO.MILIKI MALIPESA(UTAJIRI) MAJUMBA NA MAGARI BILA KAFALA PIGA 0615810764 au 0615810764,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
82,No need to go out work just at home to earn 2000000TZS a day please contact us: https://wa.me/2550615810764,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
83,FRIIMASON TIMIZA NDOTO KUMILIKI PESA MAJUMBA NA MAGARI YA KIFAHARI PIA KUZA BIASHARA VIPAJI NYOTA NA PETE. TUPIGIE SIMU 0676584303 UKIWA TAYARI KUJIUNGA,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
84,Congratulations! Your CV has passed. You can get 6000000TZS in a day. for details: wa.me/2550788542784,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
85,Ndugu naomba unitafutie kijana awetandiboi wangu kwenye lori kulekea mikoani   akipatikana nijulishe  analipwa na ofisi zetu kampuni azam awe muaminifu,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
86,Utanitumia kwa hîi halotel 0716484506 j'ina ni PEREGIA FILIPO.,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
87,KARIBU UJIUNGE NA CHAMA CHA (666)FREE'MASON UBADILISHE MAISHA YAKO.MILIKI MALIPESA(UTAJIRI) MAJUMBA NA MAGARI BILA KAFALA PIGA 0755896103 au 0755896103,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
88,Imethibitishwa namba yako ya 0655251448 imejishindia TSH 5000000 kutoka VODA OFA. Piga 0655251448 ili kupokea hela yako.,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
89,Au nitumie kwenye HaloPesa Namba.0689592818 jina litakuja ,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
90,send money in this number,f020ce62-e2b3-4603-9818-876ff8231036,53,0,
91,nitumie kwa namba hii,f020ce62-e2b3-4603-9818-876ff8231036,53,0,
92,nitumie kwa namba hii,f020ce62-e2b3-4603-9818-876ff8231036,53,0,
93,kaka,6876df27-952e-4a49-8b9e-480cc8cfcb50,54,0,
94,nitumie kwa number hii 0777100000,6876df27-952e-4a49-8b9e-480cc8cfcb50,54,0,
95,hey,a9d9aaef-888c-432c-a0d6-c509eef79892,55,0,
96,We need urgently Need Staff salary 2000000TZS. Reach HR team at: wa.me/2550657666983.,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
97,Hello there,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,0,
98,"immediate action required"", ""act now"", ""response needed"", ""attention required",3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
99,"CQGZ Imethibitishwa namba yako ya 078 ... imeshinda Tsh10,000,000.00/=million kutoka TUZO  POINTI ilikupokea Hela yako piga 0787-406-889 Asante",3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
100,"two-factor authentication required"", ""bank notice"", ""transaction failed",3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
101,Iyo ela tuma humu kwenye  0786543210 Jina lije RAMATUNGU,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
102,666KARIBU FREEMASON UTIMIZE NDOTO KATIKA BIASHARA KILIMOUFUGAJIMACHI MBOMICHEZO N.K KWAMHITAJI KUJIUNGA PG:  AU,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
103,IYO PESA ITUME KWENYE NAMBA HII 0773409724 JINA ITALETA  NIMEAZIMA SIMU KWA WAKALA HAPA LAINI YANGU NATATIZO UPANDE WA KUPOKEA PESA ASANTE,3f7e7d7b-d4c5-4a74-91d0-c2859f383941,41,1,Text-based phishing (model)
104,oya,a9d9aaef-888c-432c-a0d6-c509eef79892,25,0,
105,hi,fba6940e-4bab-4e80-a3c2-8e72c3a0b2a5,56,0,
106,"IYO PESA ITUME KWENYE NAMBA HII 0755896103 JINA ITALETA Magomba Maila NIMEAZIMA SIMU KWA WAKALA HAPA LAINI YANGU NATATIZO UPANDE WA KUPOKEA PESA ASANTE
",fba6940e-4bab-4e80-a3c2-8e72c3a0b2a5,56,1,Text-based phishing (model)
107,"hiiiiiiiiiiiiiiiiiii Au nitumie kwenye m-pesa Namba. jina litakuja ABDALLAH MWANAKU
",fba6940e-4bab-4e80-a3c2-8e72c3a0b2a5,56,1,Text-based phishing (model)
108,oooooooooooooooo Credit card declined,fba6940e-4bab-4e80-a3c2-8e72c3a0b2a5,56,1,Text-based phishing (model)
109,****** No need to go out work just at home to earn 2000000TZS a day please contact us: https://wa.me/2550615810764,fba6940e-4bab-4e80-a3c2-8e72c3a0b2a5,56,1,Text-based phishing (model)
